id,original_id,labels,properties,depth,number,new,old_number 
113,985f5e75-bf78-4a5b-b012-db5c9c4ac0d7,Resource,uri:?Noautocat:?abbr:?abbreviation:?abréviationPostale:?académie:?activités:?adhésion:?adjectifsDérivés:?adminCenter:?adminCenterType:?admittancedate:?admittanceorder:?affiliation1Title:?alignt:?altMaxi:?altMini:?alternatif:?année:?annéeDébut:?annéeFin:?annéePop:?annéePremièreÉdition:?area:?areaCode:?areaKm:?areaRank:?areaTotalKm:?arearank:?auteur:?auteurs:?autoroute:?background:?blank1InfoSec:?blankInfoSec:?blason:?blasonLien:?budget:?campus:?canton:?capital:?capitale:?carte:?champLibre:?charte:?classementPopulation:?classementSuperficie:?coaSize:?coalition:?coatofarms:?codeMonnaie:?col:?collection:?colonnes:?colorcode:?colors:?colours:?colwidth:?commonLanguages:?commonName:?commons:?commonsTitre:?communes:?complément:?conseilDesÉtats:?conseilNational:?consultéLe:?continent:?conventionalLongName:?coordinatesDisplay:?coordinatesRegion:?coordinatesType:?couleur:?couleurBoîte:?couleurfamille:?country:?couronnement:?cp:?création:?currency:?date:?dateAdmission:?dateDeDécès:?dateDeNaissance:?dateEnd:?dateEvent:?dateIndépendance:?dateP:?datePost:?dateS:?dateStart:?de:?demonym:?densityKm:?densityrank:?densité:?depuisLeFonction:?deputy:?deuxièmeCycle:?devise:?directeur:?dirigeant:?distinctions:?districts:?districtsDesignation:?districtsNumber:?domaineInternet:?drapeau:?drapeauLien:?décès:?effectifs:?elevationM:?emblème:?empire:?enseignants:?entetePrésident:?enteteSiège:?enteteTexte:?entityadjective:?era:?establishedDate:?establishedEvent:?etAl:?etAl.:?event:?eventEnd:?eventHeld:?eventStart:?evt:?evt1Date:?evt2Date:?evt3Date:?evt4Date:?evt5Date:?evt6Date:?evt7Date:?executive:?executiveMembers:?exécutif:?flag:?flagP:?flagS:?flagType:?fonction:?fondation:?footnoteA:?format:?founded:?fr:?fuseau:?fuseauHoraire:?gdpPerCapita:?gdpPerCapitaRank:?gdpRank:?gdpTotal:?gdpYear:?gentilé:?germanName:?gouvernement:?governmentType:?group:?groupe:?géolocalisation:?headquarters:?highest:?highestM:?houseseats:?hymne:?id:?ideology:?idh:?idhAnnée:?idhCatégorie:?idhRang:?idéesRemarquables:?ietf:?imageBlason:?imageCarte:?imageCoat:?imageDrapeau:?imageFlag:?imageLogo:?imageMap:?imageMapCaption:?imageSkyline:?imageSymbol:?imageloc:?imagesize:?incomingRelationships:?indicatifTéléphonique:?infoDivers:?is:?isbn:?iso:?isocode:?jour:?jourte:?jusqu'auFonction:?labelMap:?labels:?landareaKm:?lang:?language:?langue:?langueofficielle:?langues:?latDeg:?latMin:?latd:?latitude:?latm:?latns:?leader:?leader1Title:?leader2Title:?leader3Name:?leader3Title:?leader4Name:?leader4Title:?leader5Name:?leader5Title:?leaderName:?leaderTitle:?leadera1Date:?leadera2Date:?leadera3Date:?leadera4Date:?leadera5Date:?leadera6Date:?leadera7Date:?leaderb1Date:?leaderb2Date:?leaderb3Date:?legislature:?lien:?lienAuteur:?lienBlason:?lienDrapeau:?lienPériodique:?lienVilles:?lienÉditeur:?lieu:?lieuDeDécès:?lieuDeNaissance:?lifeSpan:?lingua:?linkingName:?lireEnLigne:?localNames:?localisation:?locuteurs:?logo:?lonDeg:?lonMin:?longd:?longew:?longitude:?longm:?lowest:?lowestM:?légende:?légendeCarte:?législatif:?législature:?mapCaption:?mapWidth:?membership:?membershipYear:?membres:?merger:?mois:?monnaie:?municipalitiesNumber:?naissance:?name:?nationalAnthem:?nationalMotto:?nationalité:?nativeName:?nativeNameLang:?newspaper:?nom:?nom2Langue:?nomDe:?nomDeNaissance:?nomFrançais:?nomInfoDivers:?nomIt:?nomOriginal:?nomRm:?nomlocuteurs:?nomnatif:?numéro:?numéroD'édition:?numéroDansCollection:?oclc:?officielle:?oral:?otherName:?outgoingRelationships:?p10Article:?p11Article:?p12Article:?p1Article:?p1Drapeau:?p2Article:?p3Article:?p4Article:?p5Article:?p6Article:?p7Article:?p8Article:?p9Article:?pages:?pagesTotales:?parliamentMembers:?parlée:?partie:?passage:?pays:?paysIndépendance:?percentwater:?personneClé:?personnel:?plusGrandeVille:?pointCulminant:?pointLePlusBas:?pop2Date:?popDate:?population:?populationAnnée:?populationAsOf:?populationBlank1Title:?populationDensityKm:?populationEstimate:?populationEstimateRank:?populationEstimateYear:?populationRang:?populationRank:?populationTotal:?populationrank:?populationyear:?postalabbreviation:?pourcentageEau:?premierCycle:?premierMinistre:?profession:?prédécesseur:?préface:?prénom:?présentationEnLigne:?président:?pushpinLabelPosition:?pushpinMap:?pushpinMapCaption:?pushpinMapsize:?période:?périodique:?rangAdmission:?region:?religion:?representative:?réimpression:?réélection:?s1Article:?s2Article:?sbn:?seats1Title:?seats2Title:?seats3Title:?seats4Title:?seats5Title:?secretaryGeneral:?senateseats:?shortName:?signature:?since:?site:?siège:?siègesCommunes:?siègesExécutif:?siègesLégislatif:?siègesSénat:?slogan:?sousTitre:?spokesperson:?statArea:?statPop:?statYear:?status:?statusText:?subdivisionType:?successeur:?superficie:?superficieEau:?superficieRang:?superficieTerre:?surnom:?symbol:?symbolType:?symbolWidth:?taille:?tailleBlason:?tailleCarte:?tailleImage:?texte:?timezone:?titleLeader:?titre:?titreChapitre:?titreLeaderb:?titreNuméro:?titreOuvrage:?titrePlusGrandeVille:?titreViceRoi:?today:?totalareaKm:?trad:?troisièmeCycle:?type:?typeIndépendance:?typologie:?unitPref:?université:?upright:?url:?urlTexte:?utcOffset:?utcOffsetDst:?viceRoi:?viceroytype:?volume:?wals:?waterareaKm:?weblabel:?website:?width:?wikibooks:?wikibooksTitre:?wikinews:?wikinewsTitre:?wikiquote:?wikiquoteTitre:?wikisource:?wikisourceTitre:?wikiversity:?wikiversityTitre:?wikivoyage:?wikivoyageTitre:?wiktionary:?wiktionaryTitre:?wing:?wing1Title:?wing2Title:?wing3Title:?yearDeputy:?yearEnd:?yearLeader:?yearRepresentative:?yearStart:?àPartirDuFonction:?échantillon:?éditeur:?élection:?étendue:?étudiants:?œuvresPrincipales,4,47,0,Nan
114,4143e52f-6293-4d5f-b659-e284e377e003,Resource,outgoingRelationships:uri:?Noautocat:?abbr:?abbreviation:?abréviationPostale:?activités:?adhésion:?adjectifsDérivés:?adminCenter:?adminCenterType:?affiliation1Title:?altMaxi:?altMini:?année:?annéeDébut:?annéeFin:?annéePop:?area:?areaKm:?areaRank:?auteur:?autoroute:?background:?blason:?blasonLien:?budget:?campus:?canton:?capital:?capitale:?carte:?charte:?classementPopulation:?classementSuperficie:?coaSize:?coalition:?col:?collection:?colonnes:?colours:?commonLanguages:?commonName:?commons:?commonsTitre:?communes:?conseilDesÉtats:?conseilNational:?consultéLe:?continent:?conventionalLongName:?couleur:?couleurBoîte:?country:?cp:?création:?currency:?date:?dateAdmission:?dateDeDécès:?dateDeNaissance:?dateEnd:?dateEvent:?datePost:?dateStart:?de:?densité:?depuisLeFonction:?deputy:?deuxièmeCycle:?devise:?directeur:?dirigeant:?districts:?districtsDesignation:?districtsNumber:?domaineInternet:?drapeau:?effectifs:?emblème:?enseignants:?entetePrésident:?enteteSiège:?enteteTexte:?era:?establishedDate:?establishedEvent:?event:?eventHeld:?eventStart:?evt:?evt1Date:?evt2Date:?evt3Date:?evt4Date:?evt5Date:?evt6Date:?evt7Date:?executive:?executiveMembers:?exécutif:?flag:?flagP:?flagS:?flagType:?fonction:?fondation:?footnoteA:?format:?founded:?fr:?fuseau:?fuseauHoraire:?gentilé:?germanName:?gouvernement:?groupe:?géolocalisation:?headquarters:?highest:?highestM:?id:?imageCoat:?imageDrapeau:?imageFlag:?imageLogo:?imageMap:?imageMapCaption:?imageSymbol:?imageloc:?incomingRelationships:?indicatifTéléphonique:?infoDivers:?isbn:?jour:?jourte:?jusqu'auFonction:?lang:?language:?langue:?langues:?latDeg:?latMin:?latitude:?leader:?leader1Title:?leader2Title:?leaderTitle:?leadera1Date:?leadera2Date:?leadera3Date:?leadera4Date:?leadera5Date:?leadera6Date:?leadera7Date:?leaderb1Date:?leaderb2Date:?leaderb3Date:?lienAuteur:?lienPériodique:?lieu:?lieuDeDécès:?lieuDeNaissance:?lifeSpan:?linkingName:?localNames:?localisation:?logo:?lonDeg:?lonMin:?longitude:?lowest:?lowestM:?légende:?légendeCarte:?législatif:?législature:?mapWidth:?membership:?membershipYear:?membres:?mois:?monnaie:?municipalitiesNumber:?name:?nationalAnthem:?nationalMotto:?nationalité:?nativeName:?newspaper:?nom:?nom2Langue:?nomDe:?nomDeNaissance:?nomFrançais:?nomInfoDivers:?nomIt:?nomOriginal:?nomRm:?numéro:?numéroDansCollection:?oclc:?p1Article:?p1Drapeau:?pagesTotales:?parliamentMembers:?passage:?personneClé:?personnel:?plusGrandeVille:?pop2Date:?popDate:?population:?populationDensityKm:?populationEstimate:?populationEstimateRank:?populationEstimateYear:?populationRang:?populationRank:?pourcentageEau:?premierCycle:?premierMinistre:?prédécesseur:?préface:?prénom:?président:?période:?périodique:?rangAdmission:?religion:?representative:?réimpression:?seats1Title:?seats2Title:?seats3Title:?shortName:?signature:?since:?site:?siège:?siègesCommunes:?siègesExécutif:?siègesLégislatif:?siègesSénat:?slogan:?sousTitre:?spokesperson:?statArea:?statPop:?statYear:?statusText:?successeur:?superficie:?superficieEau:?superficieRang:?superficieTerre:?symbol:?symbolType:?symbolWidth:?tailleBlason:?tailleCarte:?tailleImage:?texte:?titleLeader:?titre:?titreLeaderb:?titreNuméro:?titrePlusGrandeVille:?titreViceRoi:?trad:?troisièmeCycle:?type:?université:?upright:?url:?urlTexte:?viceRoi:?weblabel:?width:?wikinews:?wikinewsTitre:?wikiquote:?wikiquoteTitre:?wikisource:?wikisourceTitre:?wikivoyage:?wing:?wing1Title:?wing2Title:?wing3Title:?yearDeputy:?yearEnd:?yearLeader:?yearRepresentative:?yearStart:?àPartirDuFonction:?éditeur:?élection:?étudiants:?œuvresPrincipales,5,27,0,Nan
115,5cc0c350-9c67-43b8-a9ad-d5c4dd4e6aeb,Resource,outgoingRelationships:uri:?Noautocat:?abbr:?abbreviation:?activités:?adhésion:?adjectifsDérivés:?adminCenter:?adminCenterType:?affiliation1Title:?altMaxi:?altMini:?année:?annéeDébut:?annéeFin:?annéePop:?area:?areaKm:?areaRank:?auteur:?autoroute:?background:?blason:?blasonLien:?budget:?canton:?capital:?capitale:?carte:?charte:?classementPopulation:?classementSuperficie:?coaSize:?coalition:?col:?collection:?colonnes:?colours:?commonLanguages:?commonName:?commons:?communes:?conseilDesÉtats:?conseilNational:?consultéLe:?continent:?conventionalLongName:?couleur:?couleurBoîte:?country:?création:?currency:?date:?dateDeDécès:?dateDeNaissance:?dateEnd:?dateEvent:?dateStart:?densité:?depuisLeFonction:?deputy:?devise:?directeur:?dirigeant:?districts:?districtsDesignation:?districtsNumber:?drapeau:?emblème:?entetePrésident:?enteteSiège:?enteteTexte:?era:?establishedDate:?establishedEvent:?event:?eventHeld:?eventStart:?evt:?evt1Date:?evt2Date:?evt3Date:?evt4Date:?evt5Date:?evt6Date:?evt7Date:?executive:?executiveMembers:?exécutif:?flag:?flagP:?flagS:?flagType:?fonction:?footnoteA:?format:?founded:?fr:?fuseau:?gentilé:?germanName:?gouvernement:?groupe:?géolocalisation:?headquarters:?highest:?highestM:?id:?imageCoat:?imageDrapeau:?imageFlag:?imageLogo:?imageMap:?imageMapCaption:?imageSymbol:?imageloc:?incomingRelationships:?isbn:?jour:?jourte:?jusqu'auFonction:?lang:?langue:?langues:?latDeg:?latMin:?latitude:?leader:?leader1Title:?leader2Title:?leaderTitle:?leadera1Date:?leadera2Date:?leadera3Date:?leadera4Date:?leaderb1Date:?leaderb2Date:?leaderb3Date:?lienAuteur:?lienPériodique:?lieu:?lieuDeDécès:?lieuDeNaissance:?linkingName:?localNames:?localisation:?logo:?lonDeg:?lonMin:?longitude:?lowest:?lowestM:?légende:?légendeCarte:?législatif:?législature:?mapWidth:?membership:?membershipYear:?membres:?mois:?municipalitiesNumber:?name:?nationalAnthem:?nationalMotto:?nationalité:?nativeName:?newspaper:?nom:?nom2Langue:?nomDe:?nomDeNaissance:?nomFrançais:?nomIt:?nomRm:?numéro:?numéroDansCollection:?oclc:?pagesTotales:?parliamentMembers:?passage:?plusGrandeVille:?popDate:?population:?populationDensityKm:?populationEstimate:?populationEstimateRank:?populationEstimateYear:?populationRank:?prédécesseur:?préface:?prénom:?périodique:?representative:?réimpression:?seats1Title:?seats2Title:?seats3Title:?shortName:?signature:?since:?site:?siège:?siègesExécutif:?siègesLégislatif:?slogan:?sousTitre:?spokesperson:?statArea:?statPop:?statYear:?statusText:?successeur:?superficie:?symbol:?symbolType:?symbolWidth:?texte:?titleLeader:?titre:?titreLeaderb:?titreNuméro:?trad:?upright:?url:?urlTexte:?width:?wikinews:?wikinewsTitre:?wikiquote:?wikisource:?wikisourceTitre:?wing:?wing1Title:?wing2Title:?wing3Title:?yearDeputy:?yearEnd:?yearLeader:?yearRepresentative:?yearStart:?àPartirDuFonction:?éditeur:?élection:?œuvresPrincipales,6,17,0,Nan
116,259c191c-b343-4cec-9e43-323ea8f9b07c,Resource,outgoingRelationships:uri:?abbr:?abbreviation:?activités:?adjectifsDérivés:?adminCenter:?adminCenterType:?affiliation1Title:?année:?annéeDébut:?annéeFin:?area:?areaKm:?areaRank:?auteur:?blason:?blasonLien:?budget:?capital:?carte:?charte:?coaSize:?coalition:?col:?collection:?colonnes:?colours:?commonName:?commons:?consultéLe:?continent:?conventionalLongName:?couleurBoîte:?country:?création:?currency:?date:?dateDeDécès:?dateDeNaissance:?dateEnd:?dateStart:?depuisLeFonction:?deputy:?devise:?directeur:?dirigeant:?districtsDesignation:?districtsNumber:?drapeau:?emblème:?era:?establishedDate:?establishedEvent:?evt:?evt1Date:?evt2Date:?evt3Date:?evt4Date:?evt5Date:?evt6Date:?evt7Date:?executive:?executiveMembers:?flag:?flagP:?flagS:?fonction:?footnoteA:?format:?founded:?fr:?germanName:?gouvernement:?groupe:?géolocalisation:?headquarters:?highest:?highestM:?id:?imageCoat:?imageFlag:?imageMap:?imageMapCaption:?imageSymbol:?incomingRelationships:?isbn:?jour:?jusqu'auFonction:?lang:?langue:?latDeg:?latMin:?latitude:?leader:?leader1Title:?leader2Title:?leaderTitle:?lienAuteur:?lienPériodique:?lieu:?lieuDeDécès:?lieuDeNaissance:?linkingName:?localNames:?logo:?lonDeg:?lonMin:?longitude:?lowest:?lowestM:?légende:?légendeCarte:?législature:?mapWidth:?membership:?membershipYear:?mois:?municipalitiesNumber:?name:?nationalAnthem:?nationalMotto:?nativeName:?newspaper:?nom:?nomDeNaissance:?nomFrançais:?numéro:?numéroDansCollection:?oclc:?pagesTotales:?parliamentMembers:?passage:?popDate:?population:?populationDensityKm:?populationEstimate:?populationEstimateRank:?populationEstimateYear:?populationRank:?prédécesseur:?préface:?prénom:?périodique:?réimpression:?seats1Title:?seats2Title:?seats3Title:?shortName:?signature:?since:?site:?siège:?slogan:?sousTitre:?spokesperson:?statArea:?statYear:?successeur:?symbol:?symbolType:?symbolWidth:?texte:?titre:?titreNuméro:?trad:?url:?urlTexte:?width:?wikinews:?wikinewsTitre:?wikiquote:?wikisource:?wikisourceTitre:?wing:?wing1Title:?wing2Title:?wing3Title:?yearDeputy:?yearEnd:?yearLeader:?yearStart:?àPartirDuFonction:?éditeur:?œuvresPrincipales,7,9,0,Nan
117,d9a6d2a3-4076-4f2c-b227-4c5ae0c4b4a2,Resource,activités:adjectifsDérivés:dateDeDécès:dateDeNaissance:fr:lang:lieuDeDécès:lieuDeNaissance:légende:name:nom:nomDeNaissance:outgoingRelationships:texte:trad:uri:œuvresPrincipales,8,1,0,Nan
118,d93a6475-ce85-4daa-9281-07193ffe9460,Resource,outgoingRelationships:uri:?abbr:?abbreviation:?adminCenter:?adminCenterType:?affiliation1Title:?année:?annéeDébut:?annéeFin:?area:?areaKm:?areaRank:?auteur:?blason:?blasonLien:?budget:?capital:?carte:?charte:?coaSize:?coalition:?col:?collection:?colonnes:?colours:?commonName:?commons:?consultéLe:?continent:?conventionalLongName:?couleurBoîte:?country:?création:?currency:?date:?dateDeDécès:?dateDeNaissance:?dateEnd:?dateStart:?depuisLeFonction:?deputy:?devise:?directeur:?dirigeant:?districtsDesignation:?districtsNumber:?drapeau:?emblème:?era:?establishedDate:?establishedEvent:?evt:?evt1Date:?evt2Date:?evt3Date:?evt4Date:?evt5Date:?evt6Date:?evt7Date:?executive:?executiveMembers:?flag:?flagP:?flagS:?fonction:?footnoteA:?format:?founded:?germanName:?gouvernement:?groupe:?géolocalisation:?headquarters:?highest:?highestM:?id:?imageCoat:?imageFlag:?imageMap:?imageMapCaption:?imageSymbol:?incomingRelationships:?isbn:?jour:?jusqu'auFonction:?lang:?langue:?latDeg:?latMin:?latitude:?leader:?leader1Title:?leader2Title:?leaderTitle:?lienAuteur:?lienPériodique:?lieu:?lieuDeDécès:?lieuDeNaissance:?linkingName:?localNames:?logo:?lonDeg:?lonMin:?longitude:?lowest:?lowestM:?légende:?légendeCarte:?législature:?mapWidth:?membership:?membershipYear:?mois:?municipalitiesNumber:?name:?nationalAnthem:?nationalMotto:?nativeName:?newspaper:?nom:?nomDeNaissance:?nomFrançais:?numéro:?numéroDansCollection:?oclc:?pagesTotales:?parliamentMembers:?passage:?popDate:?population:?populationDensityKm:?populationEstimate:?populationEstimateRank:?populationEstimateYear:?populationRank:?prédécesseur:?préface:?prénom:?périodique:?réimpression:?seats1Title:?seats2Title:?seats3Title:?shortName:?signature:?since:?site:?siège:?slogan:?sousTitre:?spokesperson:?statArea:?statYear:?successeur:?symbol:?symbolType:?symbolWidth:?texte:?titre:?titreNuméro:?trad:?url:?urlTexte:?width:?wikinews:?wikinewsTitre:?wikiquote:?wikisource:?wikisourceTitre:?wing:?wing1Title:?wing2Title:?wing3Title:?yearDeputy:?yearEnd:?yearLeader:?yearStart:?àPartirDuFonction:?éditeur,8,8,0,Nan
119,40d45060-f497-4ba6-991c-576931e50c3b,Resource,outgoingRelationships:uri:?Noautocat:?adhésion:?altMaxi:?altMini:?année:?annéeDébut:?annéeFin:?annéePop:?autoroute:?background:?blason:?canton:?capital:?capitale:?carte:?classementPopulation:?classementSuperficie:?coaSize:?commonLanguages:?commonName:?commons:?communes:?conseilDesÉtats:?conseilNational:?consultéLe:?continent:?conventionalLongName:?couleur:?dateDeNaissance:?dateEnd:?dateEvent:?dateStart:?densité:?depuisLeFonction:?devise:?districts:?drapeau:?emblème:?entetePrésident:?enteteSiège:?enteteTexte:?era:?event:?eventHeld:?eventStart:?evt:?evt1Date:?evt2Date:?exécutif:?flag:?flagP:?flagS:?flagType:?fonction:?footnoteA:?format:?fuseau:?gentilé:?gouvernement:?id:?imageCoat:?imageDrapeau:?imageFlag:?imageLogo:?imageMap:?imageMapCaption:?imageloc:?incomingRelationships:?jour:?jourte:?jusqu'auFonction:?langue:?langues:?leadera1Date:?leadera2Date:?leadera3Date:?leadera4Date:?leaderb1Date:?leaderb2Date:?leaderb3Date:?lienAuteur:?lieuDeNaissance:?localisation:?légende:?législatif:?membres:?mois:?name:?nationalAnthem:?nationalMotto:?nationalité:?nativeName:?nom:?nom2Langue:?nomDe:?nomIt:?nomRm:?pagesTotales:?plusGrandeVille:?popDate:?population:?prédécesseur:?prénom:?périodique:?representative:?siège:?siègesExécutif:?siègesLégislatif:?sousTitre:?statArea:?statPop:?statYear:?statusText:?superficie:?symbol:?texte:?titleLeader:?titre:?titreLeaderb:?upright:?url:?width:?wikinews:?wikiquote:?yearEnd:?yearLeader:?yearRepresentative:?yearStart:?àPartirDuFonction:?élection,7,8,0,Nan
120,b52957fd-3e1d-4afd-a418-c8ca8efd436f,Resource,outgoingRelationships:uri:?abréviationPostale:?année:?annéeDébut:?annéePop:?blason:?budget:?campus:?carte:?colonnes:?commonName:?commons:?commonsTitre:?consultéLe:?continent:?conventionalLongName:?couleurBoîte:?country:?cp:?création:?dateAdmission:?dateDeNaissance:?dateEnd:?dateEvent:?datePost:?dateStart:?de:?depuisLeFonction:?deuxièmeCycle:?devise:?domaineInternet:?drapeau:?effectifs:?enseignants:?evt1Date:?evt2Date:?evt3Date:?evt4Date:?flag:?flagS:?flagType:?fonction:?fondation:?fuseauHoraire:?gentilé:?groupe:?géolocalisation:?imageCoat:?imageFlag:?imageMap:?imageMapCaption:?imageloc:?incomingRelationships:?indicatifTéléphonique:?infoDivers:?isbn:?jusqu'auFonction:?lang:?language:?langue:?latitude:?leader:?leadera1Date:?leadera2Date:?leadera3Date:?leadera4Date:?leadera5Date:?leadera6Date:?leadera7Date:?lieu:?lieuDeNaissance:?lifeSpan:?longitude:?légende:?légendeCarte:?législature:?monnaie:?name:?nationalAnthem:?nationalMotto:?nationalité:?nativeName:?nom:?nomInfoDivers:?nomOriginal:?p1Article:?p1Drapeau:?personneClé:?personnel:?pop2Date:?popDate:?population:?populationRang:?pourcentageEau:?premierCycle:?premierMinistre:?prénom:?président:?période:?rangAdmission:?religion:?representative:?siègesCommunes:?siègesSénat:?statArea:?statYear:?statusText:?superficie:?superficieEau:?superficieRang:?superficieTerre:?symbol:?symbolType:?tailleBlason:?tailleCarte:?tailleImage:?titre:?titrePlusGrandeVille:?titreViceRoi:?troisièmeCycle:?type:?université:?url:?viceRoi:?weblabel:?wikinews:?wikinewsTitre:?wikiquote:?wikiquoteTitre:?wikisource:?wikisourceTitre:?wikivoyage:?yearEnd:?yearLeader:?yearRepresentative:?yearStart:?àPartirDuFonction:?éditeur:?élection:?étudiants,6,10,0,Nan
121,47bb5faa-81de-4794-ac1f-1cd5a1ab840c,Resource,incomingRelationships:name:nom:outgoingRelationships:uri:?blason:?budget:?campus:?commons:?dateDeNaissance:?depuisLeFonction:?deuxièmeCycle:?enseignants:?fonction:?fondation:?jusqu'auFonction:?language:?lieuDeNaissance:?légende:?législature:?nationalité:?nomOriginal:?personnel:?premierCycle:?premierMinistre:?président:?tailleBlason:?troisièmeCycle:?type:?université:?weblabel:?àPartirDuFonction:?élection:?étudiants,7,4,0,Nan
122,296e963e-5cb8-4b0d-a9af-fdd326ade5e0,Resource,depuisLeFonction:fonction:incomingRelationships:jusqu'auFonction:name:nom:outgoingRelationships:uri:àPartirDuFonction:?dateDeNaissance:?lieuDeNaissance:?légende:?législature:?nationalité:?premierMinistre:?université:?élection,8,3,0,Nan
123,022b79e0-39b4-433b-8430-04ff0e306822,Resource,blason:budget:campus:commons:deuxièmeCycle:enseignants:fondation:incomingRelationships:language:name:nom:nomOriginal:outgoingRelationships:personnel:premierCycle:président:tailleBlason:troisièmeCycle:type:uri:weblabel:étudiants,8,1,0,Nan
124,854ffdb8-3bcb-45d1-8aaa-96e78404fe4f,Resource,outgoingRelationships:uri:?abréviationPostale:?année:?annéeDébut:?annéePop:?blason:?budget:?carte:?colonnes:?commonName:?commons:?commonsTitre:?consultéLe:?continent:?conventionalLongName:?couleurBoîte:?country:?cp:?création:?dateAdmission:?dateEnd:?dateEvent:?datePost:?dateStart:?de:?devise:?domaineInternet:?drapeau:?effectifs:?evt1Date:?evt2Date:?evt3Date:?evt4Date:?flag:?flagS:?flagType:?fuseauHoraire:?gentilé:?groupe:?géolocalisation:?imageCoat:?imageFlag:?imageMap:?imageMapCaption:?imageloc:?indicatifTéléphonique:?infoDivers:?isbn:?lang:?langue:?latitude:?leader:?leadera1Date:?leadera2Date:?leadera3Date:?leadera4Date:?leadera5Date:?leadera6Date:?leadera7Date:?lieu:?lifeSpan:?longitude:?légende:?légendeCarte:?monnaie:?name:?nationalAnthem:?nationalMotto:?nativeName:?nom:?nomInfoDivers:?p1Article:?p1Drapeau:?personneClé:?pop2Date:?popDate:?population:?populationRang:?pourcentageEau:?prénom:?période:?rangAdmission:?religion:?representative:?siègesCommunes:?siègesSénat:?statArea:?statYear:?statusText:?superficie:?superficieEau:?superficieRang:?superficieTerre:?symbol:?symbolType:?tailleCarte:?tailleImage:?titre:?titrePlusGrandeVille:?titreViceRoi:?type:?url:?viceRoi:?wikinews:?wikinewsTitre:?wikiquote:?wikiquoteTitre:?wikisource:?wikisourceTitre:?wikivoyage:?yearEnd:?yearLeader:?yearRepresentative:?yearStart:?éditeur,7,6,0,Nan
