Node ID (sub-cluster),Relationship,Node ID (cluster)
11566,SUBTYPE,78288
11566,SUBTYPE,76877
11566,SUBTYPE,76053
11566,SUBTYPE,6708
11566,SUBTYPE,4053
11566,SUBTYPE,70519
11566,SUBTYPE,77794
11566,SUBTYPE,78277
11566,SUBTYPE,76660
11566,SUBTYPE,78066
11566,SUBTYPE,1360
11566,SUBTYPE,2706
11566,SUBTYPE,3927
11566,SUBTYPE,72125
11566,SUBTYPE,80009
11566,SUBTYPE,8910
11566,SUBTYPE,575
11566,SUBTYPE,76031
11566,SUBTYPE,67774
11566,SUBTYPE,2455
11566,SUBTYPE,7700
11566,SUBTYPE,72089
11566,SUBTYPE,759
11566,SUBTYPE,11440
11566,SUBTYPE,81448
11566,SUBTYPE,68042
11566,SUBTYPE,80323
11566,SUBTYPE,8880
11566,SUBTYPE,7213
11566,SUBTYPE,75038
11566,SUBTYPE,2190
11566,SUBTYPE,70877
11566,SUBTYPE,70768
11566,SUBTYPE,1362
11566,SUBTYPE,12288
11566,SUBTYPE,72242
11566,SUBTYPE,4943
11566,SUBTYPE,74566
11566,SUBTYPE,4853
11566,SUBTYPE,70459
11566,SUBTYPE,7570
11566,SUBTYPE,73435
11566,SUBTYPE,70219
11566,SUBTYPE,75083
11566,SUBTYPE,77155
11566,SUBTYPE,9695
11566,SUBTYPE,73778
11566,SUBTYPE,74512
11566,SUBTYPE,80413
11566,SUBTYPE,715
11566,SUBTYPE,76017
11566,SUBTYPE,73004
11566,SUBTYPE,77532
11566,SUBTYPE,11495
11566,SUBTYPE,9934
11566,SUBTYPE,2442
11566,SUBTYPE,11451
11566,SUBTYPE,70472
11566,SUBTYPE,70669
11566,SUBTYPE,5328
11566,SUBTYPE,3456
11566,SUBTYPE,72634
11566,SUBTYPE,77768
11566,SUBTYPE,1865
11566,SUBTYPE,69764
11566,SUBTYPE,1021
11566,SUBTYPE,71302
11566,SUBTYPE,7107
11566,SUBTYPE,11021
11566,SUBTYPE,2929
11566,SUBTYPE,5831
11566,SUBTYPE,74486
11566,SUBTYPE,881
11566,SUBTYPE,74206
11566,SUBTYPE,75688
11566,SUBTYPE,76363
11566,SUBTYPE,5461
11566,SUBTYPE,73912
11566,SUBTYPE,6570
11566,SUBTYPE,72314
11566,SUBTYPE,633
11566,SUBTYPE,3902
11566,SUBTYPE,79165
11566,SUBTYPE,9679
11566,SUBTYPE,73804
11566,SUBTYPE,68995
11566,SUBTYPE,12294
11566,SUBTYPE,81688
11566,SUBTYPE,7234
11566,SUBTYPE,78324
11566,SUBTYPE,77202
11566,SUBTYPE,3525
11566,SUBTYPE,6332
11566,SUBTYPE,10956
11566,SUBTYPE,81205
11566,SUBTYPE,2200
11566,SUBTYPE,70122
11566,SUBTYPE,2031
11566,SUBTYPE,5133
11566,SUBTYPE,70064
11566,SUBTYPE,11529
11566,SUBTYPE,262
11566,SUBTYPE,71139
11566,SUBTYPE,2529
11566,SUBTYPE,8132
11566,SUBTYPE,6619
11566,SUBTYPE,76145
11566,SUBTYPE,68336
11566,SUBTYPE,13850
11566,SUBTYPE,10037
11566,SUBTYPE,8739
11566,SUBTYPE,67390
11566,SUBTYPE,78740
11566,SUBTYPE,13339
11566,SUBTYPE,13154
11566,SUBTYPE,78550
11566,SUBTYPE,72936
11566,SUBTYPE,5666
11566,SUBTYPE,72963
11566,SUBTYPE,67743
11566,SUBTYPE,12551
11566,SUBTYPE,79145
11566,SUBTYPE,70926
11566,SUBTYPE,76612
11566,SUBTYPE,14812
11566,SUBTYPE,4428
11566,SUBTYPE,12592
11566,SUBTYPE,8488
11566,SUBTYPE,7897
11566,SUBTYPE,73975
11566,SUBTYPE,13443
11566,SUBTYPE,8899
11566,SUBTYPE,10283
11566,SUBTYPE,13438
11566,SUBTYPE,6518
11566,SUBTYPE,81069
11566,SUBTYPE,14602
11566,SUBTYPE,81111
11566,SUBTYPE,21
11566,SUBTYPE,4899
11566,SUBTYPE,76509
11566,SUBTYPE,9831
11566,SUBTYPE,2000
11566,SUBTYPE,6563
11566,SUBTYPE,79980
11566,SUBTYPE,5715
11566,SUBTYPE,71731
11566,SUBTYPE,76244
11566,SUBTYPE,73432
11566,SUBTYPE,67560
11566,SUBTYPE,4437
11566,SUBTYPE,79415
11566,SUBTYPE,73275
11566,SUBTYPE,7695
11566,SUBTYPE,8902
11566,SUBTYPE,3929
11566,SUBTYPE,523
11566,SUBTYPE,74231
11566,SUBTYPE,72618
11566,SUBTYPE,5352
11566,SUBTYPE,85
11566,SUBTYPE,68685
11566,SUBTYPE,72095
11566,SUBTYPE,14810
11566,SUBTYPE,6546
11566,SUBTYPE,9807
11566,SUBTYPE,76560
11566,SUBTYPE,80670
11566,SUBTYPE,69361
11566,SUBTYPE,77360
11566,SUBTYPE,68612
11566,SUBTYPE,81523
11566,SUBTYPE,80451
11566,SUBTYPE,5315
11566,SUBTYPE,71331
11566,SUBTYPE,70257
11566,SUBTYPE,8901
11566,SUBTYPE,76077
11566,SUBTYPE,67735
11566,SUBTYPE,76284
11566,SUBTYPE,8337
11566,SUBTYPE,67388
11566,SUBTYPE,68826
11566,SUBTYPE,471
11566,SUBTYPE,4094
11566,SUBTYPE,78780
11566,SUBTYPE,11097
11566,SUBTYPE,4468
11566,SUBTYPE,14194
11566,SUBTYPE,68922
11566,SUBTYPE,78350
11566,SUBTYPE,78597
11566,SUBTYPE,72063
11566,SUBTYPE,73910
11566,SUBTYPE,70287
11566,SUBTYPE,67132
11566,SUBTYPE,11841
11566,SUBTYPE,79820
11566,SUBTYPE,2661
11566,SUBTYPE,6510
11566,SUBTYPE,917
11566,SUBTYPE,13315
11566,SUBTYPE,12865
11566,SUBTYPE,68495
11566,SUBTYPE,76824
3927,SUBTYPE,13480
3927,SUBTYPE,3889
3927,SUBTYPE,2384
3927,SUBTYPE,9675
3927,SUBTYPE,4367
3927,SUBTYPE,80358
3927,SUBTYPE,76745
3927,SUBTYPE,75283
3927,SUBTYPE,7342
3927,SUBTYPE,3035
3927,SUBTYPE,4977
3927,SUBTYPE,75953
3927,SUBTYPE,11080
3927,SUBTYPE,2845
3927,SUBTYPE,3595
3927,SUBTYPE,1971
3927,SUBTYPE,81788
3927,SUBTYPE,67316
3927,SUBTYPE,69099
3927,SUBTYPE,79670
3927,SUBTYPE,80501
3927,SUBTYPE,77239
3927,SUBTYPE,70500
3927,SUBTYPE,14415
3927,SUBTYPE,80411
3927,SUBTYPE,71120
3927,SUBTYPE,241
3927,SUBTYPE,78466
3927,SUBTYPE,8237
3927,SUBTYPE,80515
3927,SUBTYPE,12323
3927,SUBTYPE,592
3927,SUBTYPE,81828
3927,SUBTYPE,72102
3927,SUBTYPE,11532
3927,SUBTYPE,70051
3927,SUBTYPE,75641
3927,SUBTYPE,77030
3927,SUBTYPE,71848
3927,SUBTYPE,73018
3927,SUBTYPE,80771
3927,SUBTYPE,70777
3927,SUBTYPE,6336
3927,SUBTYPE,74636
3927,SUBTYPE,75453
3927,SUBTYPE,6776
3927,SUBTYPE,76306
3927,SUBTYPE,78085
3927,SUBTYPE,6017
3927,SUBTYPE,8222
3927,SUBTYPE,1647
3927,SUBTYPE,1258
3927,SUBTYPE,14142
3927,SUBTYPE,14640
3927,SUBTYPE,70431
3927,SUBTYPE,79334
3927,SUBTYPE,79818
3927,SUBTYPE,6940
3927,SUBTYPE,6864
3927,SUBTYPE,79173
3927,SUBTYPE,13292
3927,SUBTYPE,69909
3927,SUBTYPE,12632
3927,SUBTYPE,10937
3927,SUBTYPE,72359
3927,SUBTYPE,1337
3927,SUBTYPE,13096
3927,SUBTYPE,6552
3927,SUBTYPE,12489
3927,SUBTYPE,80178
3927,SUBTYPE,67270
3927,SUBTYPE,7138
3927,SUBTYPE,5696
3927,SUBTYPE,79460
3927,SUBTYPE,9672
3927,SUBTYPE,75606
3927,SUBTYPE,9792
3927,SUBTYPE,80803
3927,SUBTYPE,6978
3927,SUBTYPE,67949
3927,SUBTYPE,2260
3927,SUBTYPE,81779
3927,SUBTYPE,9106
3927,SUBTYPE,71033
3927,SUBTYPE,12830
3927,SUBTYPE,5988
3927,SUBTYPE,2818
3927,SUBTYPE,13295
3927,SUBTYPE,14982
3927,SUBTYPE,76639
3927,SUBTYPE,6685
3927,SUBTYPE,3357
3927,SUBTYPE,80987
3927,SUBTYPE,76140
3927,SUBTYPE,77585
3927,SUBTYPE,76635
3927,SUBTYPE,79878
3927,SUBTYPE,12194
3927,SUBTYPE,12885
3927,SUBTYPE,81855
3927,SUBTYPE,72787
3927,SUBTYPE,3328
3927,SUBTYPE,7085
3927,SUBTYPE,10694
3927,SUBTYPE,6501
3927,SUBTYPE,81403
3927,SUBTYPE,69357
3927,SUBTYPE,71525
3927,SUBTYPE,12252
3927,SUBTYPE,6902
3927,SUBTYPE,80696
3927,SUBTYPE,80016
3927,SUBTYPE,69223
3927,SUBTYPE,77526
3927,SUBTYPE,72179
3927,SUBTYPE,394
3927,SUBTYPE,79266
3927,SUBTYPE,6519
3927,SUBTYPE,3579
3927,SUBTYPE,3398
3927,SUBTYPE,75434
3927,SUBTYPE,1672
3927,SUBTYPE,6435
3927,SUBTYPE,72884
3927,SUBTYPE,8698
3927,SUBTYPE,71878
3927,SUBTYPE,72159
3927,SUBTYPE,73823
3927,SUBTYPE,74234
3927,SUBTYPE,220
3927,SUBTYPE,81766
3927,SUBTYPE,4484
3927,SUBTYPE,81583
3927,SUBTYPE,384
3927,SUBTYPE,2356
3927,SUBTYPE,2670
3927,SUBTYPE,12317
3927,SUBTYPE,13477
3927,SUBTYPE,13226
3927,SUBTYPE,4583
3927,SUBTYPE,5846
3927,SUBTYPE,5813
3927,SUBTYPE,4652
3927,SUBTYPE,69928
3927,SUBTYPE,81497
3927,SUBTYPE,3567
3927,SUBTYPE,11772
3927,SUBTYPE,70210
3927,SUBTYPE,69059
3927,SUBTYPE,67322
3927,SUBTYPE,81438
3927,SUBTYPE,68013
3927,SUBTYPE,9097
3927,SUBTYPE,11489
3927,SUBTYPE,81067
3927,SUBTYPE,69949
3927,SUBTYPE,0
3927,SUBTYPE,78288
3927,SUBTYPE,76877
3927,SUBTYPE,76053
3927,SUBTYPE,6708
3927,SUBTYPE,4053
3927,SUBTYPE,70519
3927,SUBTYPE,77794
3927,SUBTYPE,78277
3927,SUBTYPE,76660
3927,SUBTYPE,78066
3927,SUBTYPE,1360
3927,SUBTYPE,2706
3927,SUBTYPE,11566
3927,SUBTYPE,72125
3927,SUBTYPE,80009
3927,SUBTYPE,8910
3927,SUBTYPE,575
3927,SUBTYPE,76031
3927,SUBTYPE,67774
3927,SUBTYPE,2455
3927,SUBTYPE,7700
3927,SUBTYPE,72089
3927,SUBTYPE,759
3927,SUBTYPE,11440
3927,SUBTYPE,81448
3927,SUBTYPE,68042
3927,SUBTYPE,80323
3927,SUBTYPE,8880
3927,SUBTYPE,7213
3927,SUBTYPE,75038
3927,SUBTYPE,2190
3927,SUBTYPE,70877
3927,SUBTYPE,70768
3927,SUBTYPE,1362
3927,SUBTYPE,12288
3927,SUBTYPE,72242
3927,SUBTYPE,4943
3927,SUBTYPE,74566
3927,SUBTYPE,4853
3927,SUBTYPE,70459
3927,SUBTYPE,7570
3927,SUBTYPE,73435
3927,SUBTYPE,70219
3927,SUBTYPE,75083
3927,SUBTYPE,77155
3927,SUBTYPE,9695
3927,SUBTYPE,73778
3927,SUBTYPE,74512
3927,SUBTYPE,80413
3927,SUBTYPE,715
3927,SUBTYPE,76017
3927,SUBTYPE,73004
3927,SUBTYPE,77532
3927,SUBTYPE,11495
3927,SUBTYPE,9934
3927,SUBTYPE,2442
3927,SUBTYPE,11451
3927,SUBTYPE,70472
3927,SUBTYPE,70669
3927,SUBTYPE,5328
3927,SUBTYPE,3456
3927,SUBTYPE,72634
3927,SUBTYPE,77768
3927,SUBTYPE,1865
3927,SUBTYPE,69764
3927,SUBTYPE,1021
3927,SUBTYPE,71302
3927,SUBTYPE,7107
3927,SUBTYPE,11021
3927,SUBTYPE,2929
3927,SUBTYPE,5831
3927,SUBTYPE,74486
3927,SUBTYPE,881
3927,SUBTYPE,74206
3927,SUBTYPE,75688
3927,SUBTYPE,76363
3927,SUBTYPE,5461
3927,SUBTYPE,73912
3927,SUBTYPE,6570
3927,SUBTYPE,72314
3927,SUBTYPE,633
3927,SUBTYPE,3902
3927,SUBTYPE,79165
3927,SUBTYPE,9679
3927,SUBTYPE,73804
3927,SUBTYPE,68995
3927,SUBTYPE,12294
3927,SUBTYPE,81688
3927,SUBTYPE,7234
3927,SUBTYPE,78324
3927,SUBTYPE,77202
3927,SUBTYPE,3525
3927,SUBTYPE,6332
3927,SUBTYPE,10956
3927,SUBTYPE,81205
3927,SUBTYPE,2200
3927,SUBTYPE,70122
3927,SUBTYPE,2031
3927,SUBTYPE,5133
3927,SUBTYPE,70064
3927,SUBTYPE,11529
3927,SUBTYPE,262
3927,SUBTYPE,71139
3927,SUBTYPE,2529
3927,SUBTYPE,8132
3927,SUBTYPE,6619
3927,SUBTYPE,76145
3927,SUBTYPE,68336
3927,SUBTYPE,13850
3927,SUBTYPE,10037
3927,SUBTYPE,8739
3927,SUBTYPE,67390
3927,SUBTYPE,78740
3927,SUBTYPE,13339
3927,SUBTYPE,13154
3927,SUBTYPE,78550
3927,SUBTYPE,72936
3927,SUBTYPE,5666
3927,SUBTYPE,72963
3927,SUBTYPE,67743
3927,SUBTYPE,12551
3927,SUBTYPE,79145
3927,SUBTYPE,70926
3927,SUBTYPE,76612
3927,SUBTYPE,14812
3927,SUBTYPE,4428
3927,SUBTYPE,12592
3927,SUBTYPE,8488
3927,SUBTYPE,7897
3927,SUBTYPE,73975
3927,SUBTYPE,13443
3927,SUBTYPE,8899
3927,SUBTYPE,10283
3927,SUBTYPE,13438
3927,SUBTYPE,6518
3927,SUBTYPE,81069
3927,SUBTYPE,14602
3927,SUBTYPE,81111
3927,SUBTYPE,21
3927,SUBTYPE,4899
3927,SUBTYPE,76509
3927,SUBTYPE,9831
3927,SUBTYPE,2000
3927,SUBTYPE,6563
3927,SUBTYPE,79980
3927,SUBTYPE,5715
3927,SUBTYPE,71731
3927,SUBTYPE,76244
3927,SUBTYPE,73432
3927,SUBTYPE,67560
3927,SUBTYPE,4437
3927,SUBTYPE,79415
3927,SUBTYPE,73275
3927,SUBTYPE,7695
3927,SUBTYPE,8902
3927,SUBTYPE,3929
3927,SUBTYPE,523
3927,SUBTYPE,74231
3927,SUBTYPE,72618
3927,SUBTYPE,5352
3927,SUBTYPE,85
3927,SUBTYPE,68685
3927,SUBTYPE,72095
3927,SUBTYPE,14810
3927,SUBTYPE,6546
3927,SUBTYPE,9807
3927,SUBTYPE,76560
3927,SUBTYPE,80670
3927,SUBTYPE,69361
3927,SUBTYPE,77360
3927,SUBTYPE,68612
3927,SUBTYPE,81523
3927,SUBTYPE,80451
3927,SUBTYPE,5315
3927,SUBTYPE,71331
3927,SUBTYPE,70257
3927,SUBTYPE,8901
3927,SUBTYPE,76077
3927,SUBTYPE,67735
3927,SUBTYPE,76284
3927,SUBTYPE,8337
3927,SUBTYPE,67388
3927,SUBTYPE,68826
3927,SUBTYPE,471
3927,SUBTYPE,4094
3927,SUBTYPE,78780
3927,SUBTYPE,11097
3927,SUBTYPE,4468
3927,SUBTYPE,14194
3927,SUBTYPE,68922
3927,SUBTYPE,78350
3927,SUBTYPE,78597
3927,SUBTYPE,72063
3927,SUBTYPE,73910
3927,SUBTYPE,70287
3927,SUBTYPE,67132
3927,SUBTYPE,11841
3927,SUBTYPE,79820
3927,SUBTYPE,2661
3927,SUBTYPE,6510
3927,SUBTYPE,917
3927,SUBTYPE,13315
3927,SUBTYPE,12865
3927,SUBTYPE,68495
3927,SUBTYPE,76824
72125,SUBTYPE,13480
72125,SUBTYPE,3889
72125,SUBTYPE,2384
72125,SUBTYPE,9675
72125,SUBTYPE,4367
72125,SUBTYPE,80358
72125,SUBTYPE,76745
72125,SUBTYPE,75283
72125,SUBTYPE,7342
72125,SUBTYPE,3035
72125,SUBTYPE,4977
72125,SUBTYPE,75953
72125,SUBTYPE,11080
72125,SUBTYPE,2845
72125,SUBTYPE,3595
72125,SUBTYPE,1971
72125,SUBTYPE,81788
72125,SUBTYPE,67316
72125,SUBTYPE,69099
72125,SUBTYPE,79670
72125,SUBTYPE,80501
72125,SUBTYPE,77239
72125,SUBTYPE,70500
72125,SUBTYPE,14415
72125,SUBTYPE,80411
72125,SUBTYPE,71120
72125,SUBTYPE,241
72125,SUBTYPE,78466
72125,SUBTYPE,8237
72125,SUBTYPE,80515
72125,SUBTYPE,12323
72125,SUBTYPE,592
72125,SUBTYPE,81828
72125,SUBTYPE,72102
72125,SUBTYPE,11532
72125,SUBTYPE,70051
72125,SUBTYPE,75641
72125,SUBTYPE,77030
72125,SUBTYPE,71848
72125,SUBTYPE,73018
72125,SUBTYPE,80771
72125,SUBTYPE,70777
72125,SUBTYPE,6336
72125,SUBTYPE,74636
72125,SUBTYPE,75453
72125,SUBTYPE,6776
72125,SUBTYPE,76306
72125,SUBTYPE,78085
72125,SUBTYPE,6017
72125,SUBTYPE,8222
72125,SUBTYPE,1647
72125,SUBTYPE,1258
72125,SUBTYPE,14142
72125,SUBTYPE,14640
72125,SUBTYPE,70431
72125,SUBTYPE,79334
72125,SUBTYPE,79818
72125,SUBTYPE,6940
72125,SUBTYPE,6864
72125,SUBTYPE,79173
72125,SUBTYPE,13292
72125,SUBTYPE,69909
72125,SUBTYPE,12632
72125,SUBTYPE,10937
72125,SUBTYPE,72359
72125,SUBTYPE,1337
72125,SUBTYPE,13096
72125,SUBTYPE,6552
72125,SUBTYPE,12489
72125,SUBTYPE,80178
72125,SUBTYPE,67270
72125,SUBTYPE,7138
72125,SUBTYPE,5696
72125,SUBTYPE,79460
72125,SUBTYPE,9672
72125,SUBTYPE,75606
72125,SUBTYPE,9792
72125,SUBTYPE,80803
72125,SUBTYPE,6978
72125,SUBTYPE,67949
72125,SUBTYPE,2260
72125,SUBTYPE,81779
72125,SUBTYPE,9106
72125,SUBTYPE,71033
72125,SUBTYPE,12830
72125,SUBTYPE,5988
72125,SUBTYPE,2818
72125,SUBTYPE,13295
72125,SUBTYPE,14982
72125,SUBTYPE,76639
72125,SUBTYPE,6685
72125,SUBTYPE,3357
72125,SUBTYPE,80987
72125,SUBTYPE,76140
72125,SUBTYPE,77585
72125,SUBTYPE,76635
72125,SUBTYPE,79878
72125,SUBTYPE,12194
72125,SUBTYPE,12885
72125,SUBTYPE,81855
72125,SUBTYPE,72787
72125,SUBTYPE,3328
72125,SUBTYPE,7085
72125,SUBTYPE,10694
72125,SUBTYPE,6501
72125,SUBTYPE,81403
72125,SUBTYPE,69357
72125,SUBTYPE,71525
72125,SUBTYPE,12252
72125,SUBTYPE,6902
72125,SUBTYPE,80696
72125,SUBTYPE,80016
72125,SUBTYPE,69223
72125,SUBTYPE,77526
72125,SUBTYPE,72179
72125,SUBTYPE,394
72125,SUBTYPE,79266
72125,SUBTYPE,6519
72125,SUBTYPE,3579
72125,SUBTYPE,3398
72125,SUBTYPE,75434
72125,SUBTYPE,1672
72125,SUBTYPE,6435
72125,SUBTYPE,72884
72125,SUBTYPE,8698
72125,SUBTYPE,71878
72125,SUBTYPE,72159
72125,SUBTYPE,73823
72125,SUBTYPE,74234
72125,SUBTYPE,220
72125,SUBTYPE,81766
72125,SUBTYPE,4484
72125,SUBTYPE,81583
72125,SUBTYPE,384
72125,SUBTYPE,2356
72125,SUBTYPE,2670
72125,SUBTYPE,12317
72125,SUBTYPE,13477
72125,SUBTYPE,13226
72125,SUBTYPE,4583
72125,SUBTYPE,5846
72125,SUBTYPE,5813
72125,SUBTYPE,4652
72125,SUBTYPE,69928
72125,SUBTYPE,81497
72125,SUBTYPE,3567
72125,SUBTYPE,11772
72125,SUBTYPE,70210
72125,SUBTYPE,69059
72125,SUBTYPE,67322
72125,SUBTYPE,81438
72125,SUBTYPE,68013
72125,SUBTYPE,9097
72125,SUBTYPE,11489
72125,SUBTYPE,81067
72125,SUBTYPE,69949
72125,SUBTYPE,0
72125,SUBTYPE,78288
72125,SUBTYPE,76877
72125,SUBTYPE,76053
72125,SUBTYPE,6708
72125,SUBTYPE,4053
72125,SUBTYPE,70519
72125,SUBTYPE,77794
72125,SUBTYPE,78277
72125,SUBTYPE,76660
72125,SUBTYPE,78066
72125,SUBTYPE,1360
72125,SUBTYPE,2706
72125,SUBTYPE,11566
72125,SUBTYPE,3927
72125,SUBTYPE,80009
72125,SUBTYPE,8910
72125,SUBTYPE,575
72125,SUBTYPE,76031
72125,SUBTYPE,67774
72125,SUBTYPE,2455
72125,SUBTYPE,7700
72125,SUBTYPE,72089
72125,SUBTYPE,759
72125,SUBTYPE,11440
72125,SUBTYPE,81448
72125,SUBTYPE,68042
72125,SUBTYPE,80323
72125,SUBTYPE,8880
72125,SUBTYPE,7213
72125,SUBTYPE,75038
72125,SUBTYPE,2190
72125,SUBTYPE,70877
72125,SUBTYPE,70768
72125,SUBTYPE,1362
72125,SUBTYPE,12288
72125,SUBTYPE,72242
72125,SUBTYPE,4943
72125,SUBTYPE,74566
72125,SUBTYPE,4853
72125,SUBTYPE,70459
72125,SUBTYPE,7570
72125,SUBTYPE,73435
72125,SUBTYPE,70219
72125,SUBTYPE,75083
72125,SUBTYPE,77155
72125,SUBTYPE,9695
72125,SUBTYPE,73778
72125,SUBTYPE,74512
72125,SUBTYPE,80413
72125,SUBTYPE,715
72125,SUBTYPE,76017
72125,SUBTYPE,73004
72125,SUBTYPE,77532
72125,SUBTYPE,11495
72125,SUBTYPE,9934
72125,SUBTYPE,2442
72125,SUBTYPE,11451
72125,SUBTYPE,70472
72125,SUBTYPE,70669
72125,SUBTYPE,5328
72125,SUBTYPE,3456
72125,SUBTYPE,72634
72125,SUBTYPE,77768
72125,SUBTYPE,1865
72125,SUBTYPE,69764
72125,SUBTYPE,1021
72125,SUBTYPE,71302
72125,SUBTYPE,7107
72125,SUBTYPE,11021
72125,SUBTYPE,2929
72125,SUBTYPE,5831
72125,SUBTYPE,74486
72125,SUBTYPE,881
72125,SUBTYPE,74206
72125,SUBTYPE,75688
72125,SUBTYPE,76363
72125,SUBTYPE,5461
72125,SUBTYPE,73912
72125,SUBTYPE,6570
72125,SUBTYPE,72314
72125,SUBTYPE,633
72125,SUBTYPE,3902
72125,SUBTYPE,79165
72125,SUBTYPE,9679
72125,SUBTYPE,73804
72125,SUBTYPE,68995
72125,SUBTYPE,12294
72125,SUBTYPE,81688
72125,SUBTYPE,7234
72125,SUBTYPE,78324
72125,SUBTYPE,77202
72125,SUBTYPE,3525
72125,SUBTYPE,6332
72125,SUBTYPE,10956
72125,SUBTYPE,81205
72125,SUBTYPE,2200
72125,SUBTYPE,70122
72125,SUBTYPE,2031
72125,SUBTYPE,5133
72125,SUBTYPE,70064
72125,SUBTYPE,11529
72125,SUBTYPE,262
72125,SUBTYPE,71139
72125,SUBTYPE,2529
72125,SUBTYPE,8132
72125,SUBTYPE,6619
72125,SUBTYPE,76145
72125,SUBTYPE,68336
72125,SUBTYPE,13850
72125,SUBTYPE,10037
72125,SUBTYPE,8739
72125,SUBTYPE,67390
72125,SUBTYPE,78740
72125,SUBTYPE,13339
72125,SUBTYPE,13154
72125,SUBTYPE,78550
72125,SUBTYPE,72936
72125,SUBTYPE,5666
72125,SUBTYPE,72963
72125,SUBTYPE,67743
72125,SUBTYPE,12551
72125,SUBTYPE,79145
72125,SUBTYPE,70926
72125,SUBTYPE,76612
72125,SUBTYPE,14812
72125,SUBTYPE,4428
72125,SUBTYPE,12592
72125,SUBTYPE,8488
72125,SUBTYPE,7897
72125,SUBTYPE,73975
72125,SUBTYPE,13443
72125,SUBTYPE,8899
72125,SUBTYPE,10283
72125,SUBTYPE,13438
72125,SUBTYPE,6518
72125,SUBTYPE,81069
72125,SUBTYPE,14602
72125,SUBTYPE,81111
72125,SUBTYPE,21
72125,SUBTYPE,4899
72125,SUBTYPE,76509
72125,SUBTYPE,9831
72125,SUBTYPE,2000
72125,SUBTYPE,6563
72125,SUBTYPE,79980
72125,SUBTYPE,5715
72125,SUBTYPE,71731
72125,SUBTYPE,76244
72125,SUBTYPE,73432
72125,SUBTYPE,67560
72125,SUBTYPE,4437
72125,SUBTYPE,79415
72125,SUBTYPE,73275
72125,SUBTYPE,7695
72125,SUBTYPE,8902
72125,SUBTYPE,3929
72125,SUBTYPE,523
72125,SUBTYPE,74231
72125,SUBTYPE,72618
72125,SUBTYPE,5352
72125,SUBTYPE,85
72125,SUBTYPE,68685
72125,SUBTYPE,72095
72125,SUBTYPE,14810
72125,SUBTYPE,6546
72125,SUBTYPE,9807
72125,SUBTYPE,76560
72125,SUBTYPE,80670
72125,SUBTYPE,69361
72125,SUBTYPE,77360
72125,SUBTYPE,68612
72125,SUBTYPE,81523
72125,SUBTYPE,80451
72125,SUBTYPE,5315
72125,SUBTYPE,71331
72125,SUBTYPE,70257
72125,SUBTYPE,8901
72125,SUBTYPE,76077
72125,SUBTYPE,67735
72125,SUBTYPE,76284
72125,SUBTYPE,8337
72125,SUBTYPE,67388
72125,SUBTYPE,68826
72125,SUBTYPE,471
72125,SUBTYPE,4094
72125,SUBTYPE,78780
72125,SUBTYPE,11097
72125,SUBTYPE,4468
72125,SUBTYPE,14194
72125,SUBTYPE,68922
72125,SUBTYPE,78350
72125,SUBTYPE,78597
72125,SUBTYPE,72063
72125,SUBTYPE,73910
72125,SUBTYPE,70287
72125,SUBTYPE,67132
72125,SUBTYPE,11841
72125,SUBTYPE,79820
72125,SUBTYPE,2661
72125,SUBTYPE,6510
72125,SUBTYPE,917
72125,SUBTYPE,13315
72125,SUBTYPE,12865
72125,SUBTYPE,68495
72125,SUBTYPE,76824
80009,SUBTYPE,13480
80009,SUBTYPE,3889
80009,SUBTYPE,2384
80009,SUBTYPE,9675
80009,SUBTYPE,4367
80009,SUBTYPE,80358
80009,SUBTYPE,76745
80009,SUBTYPE,75283
80009,SUBTYPE,7342
80009,SUBTYPE,3035
80009,SUBTYPE,4977
80009,SUBTYPE,75953
80009,SUBTYPE,11080
80009,SUBTYPE,2845
80009,SUBTYPE,3595
80009,SUBTYPE,1971
80009,SUBTYPE,81788
80009,SUBTYPE,67316
80009,SUBTYPE,69099
80009,SUBTYPE,79670
80009,SUBTYPE,80501
80009,SUBTYPE,77239
80009,SUBTYPE,70500
80009,SUBTYPE,14415
80009,SUBTYPE,80411
80009,SUBTYPE,71120
80009,SUBTYPE,241
80009,SUBTYPE,78466
80009,SUBTYPE,8237
80009,SUBTYPE,80515
80009,SUBTYPE,12323
80009,SUBTYPE,592
80009,SUBTYPE,81828
80009,SUBTYPE,72102
80009,SUBTYPE,11532
80009,SUBTYPE,70051
80009,SUBTYPE,75641
80009,SUBTYPE,77030
80009,SUBTYPE,71848
80009,SUBTYPE,73018
80009,SUBTYPE,80771
80009,SUBTYPE,70777
80009,SUBTYPE,6336
80009,SUBTYPE,74636
80009,SUBTYPE,75453
80009,SUBTYPE,6776
80009,SUBTYPE,76306
80009,SUBTYPE,78085
80009,SUBTYPE,6017
80009,SUBTYPE,8222
80009,SUBTYPE,1647
80009,SUBTYPE,1258
80009,SUBTYPE,14142
80009,SUBTYPE,14640
80009,SUBTYPE,70431
80009,SUBTYPE,79334
80009,SUBTYPE,79818
80009,SUBTYPE,6940
80009,SUBTYPE,6864
80009,SUBTYPE,79173
80009,SUBTYPE,13292
80009,SUBTYPE,69909
80009,SUBTYPE,12632
80009,SUBTYPE,10937
80009,SUBTYPE,72359
80009,SUBTYPE,1337
80009,SUBTYPE,13096
80009,SUBTYPE,6552
80009,SUBTYPE,12489
80009,SUBTYPE,80178
80009,SUBTYPE,67270
80009,SUBTYPE,7138
